antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'79953'}),frozenset({'25761'}),0.003822212515015835,0.005132685377306978,0.0029485639401550727,0.7714285714285715,150.29726443769,1.0,0.002928945725870291,4.3525445014742825,0.9971578682387715,0.490909090909091,0.7702493335424181,0.6729483282674773
frozenset({'25761'}),frozenset({'79953'}),0.005132685377306978,0.003822212515015835,0.0029485639401550727,0.574468085106383,150.29726443769,1.0,0.002928945725870291,2.341017800589713,0.998471358295727,0.490909090909091,0.5728353711158901,0.6729483282674773
"frozenset({'43412', '49211'})",frozenset({'49219'}),0.006661570383313312,0.01015616468275636,0.0029485639401550727,0.4426229508196722,43.581702802749874,1.0,0.00288090793429637,1.7758962927750548,0.9836069578813641,0.21259842519685043,0.4369040556769349,0.3664727657324167
frozenset({'49219'}),"frozenset({'43412', '49211'})",0.01015616468275636,0.006661570383313312,0.0029485639401550727,0.2903225806451613,43.581702802749874,1.0,0.00288090793429637,1.399704150823513,0.987079533196038,0.21259842519685043,0.28556331035265414,0.3664727657324167
frozenset({'49211'}),"frozenset({'43412', '49219'})",0.0231516872338102,0.0029485639401550727,0.0029485639401550727,0.12735849056603774,43.193396226415096,1.0,0.0028802997100237115,1.142567051052363,1.0,0.12735849056603774,0.12477784207154519,0.5636792452830188
"frozenset({'43412', '49219'})",frozenset({'49211'}),0.0029485639401550727,0.0231516872338102,0.0029485639401550727,1.0,43.19339622641509,1.0,0.0028802997100237115,inf,0.97973713033954,0.12735849056603774,1.0,0.5636792452830188
"frozenset({'43414', '43417'})","frozenset({'43413', '99700'})",0.004477448946161406,0.014961231844490554,0.002839357868297477,0.6341463414634145,42.385971158981654,1.0,0.0027723697165420863,2.6924392996250583,0.9807987646403618,0.17105263157894735,0.6285895841220052,0.41196368168061237
"frozenset({'43413', '99700'})","frozenset({'43414', '43417'})",0.014961231844490554,0.004477448946161406,0.002839357868297477,0.18978102189781018,42.385971158981654,1.0,0.0027723697165420863,1.2287080134628459,0.9912374211154699,0.17105263157894735,0.1861369918295577,0.41196368168061237
frozenset({'72221'}),frozenset({'72211'}),0.0092825161078956,0.009610134323468385,0.003603800371300644,0.38823529411764707,40.398529411764706,1.0,0.0035145941446440084,1.6189065112020227,0.9843841857730745,0.2357142857142857,0.3822991055502584,0.3816176470588235
frozenset({'72211'}),frozenset({'72221'}),0.009610134323468385,0.0092825161078956,0.003603800371300644,0.375,40.398529411764706,1.0,0.0035145941446440084,1.585147974227367,0.9847098173264233,0.2357142857142857,0.369144069664903,0.3816176470588235
