antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'23321'}),frozenset({'23111'}),0.006577674598568389,0.0035790288256916233,0.00783517121300058,1.1911764705882353,332.8211446740858,1.0,0.007811629526006285,inf,1.0035967158330028,3.375,1.1918631543482356,1.690182829888712
frozenset({'27211'}),frozenset({'23111'}),0.00261172373766686,0.0035790288256916233,0.0030953762816792415,1.1851851851851853,331.14714714714717,1.0,0.0030860288471373887,inf,0.9995908495781204,0.9999999999999997,1.185850348941311,1.025025025025025
frozenset({'23111'}),frozenset({'27211'}),0.0035790288256916233,0.00261172373766686,0.0030953762816792415,0.8648648648648648,331.1471471471471,1.0,0.0030860288471373887,7.380673244341262,1.0005612319192312,0.9999999999999997,0.8645110050405366,1.025025025025025
frozenset({'27211'}),"frozenset({'23311', '99111'})",0.00261172373766686,0.004933255948926291,0.004159411878506481,1.5925925925925928,322.82788671023974,1.0,0.004146527576840684,inf,0.9995128255441806,1.228571428571429,1.595530496959485,1.217864923747277
"frozenset({'23311', '99111'})",frozenset({'27211'}),0.004933255948926291,0.00261172373766686,0.004159411878506481,0.8431372549019609,322.8278867102397,1.0,0.004146527576840684,6.358350261172379,1.001844730648979,1.228571428571429,0.842726499968623,1.217864923747277
"frozenset({'99111', '27211'})",frozenset({'23323'}),0.003192106790481718,0.004546333913716386,0.00444960340491391,1.3939393939393938,306.6073500967118,1.0,0.004435091021556138,inf,0.9999303841529017,1.3529411764705883,1.3957385535463467,1.1863313990973565
frozenset({'23323'}),"frozenset({'99111', '27211'})",0.004546333913716386,0.003192106790481718,0.00444960340491391,0.978723404255319,306.60735009671174,1.0,0.004435091021556138,46.84997098084705,1.0012907014571617,1.3529411764705883,0.9786552695964569,1.1863313990973565
frozenset({'23324'}),frozenset({'23111'}),0.0030953762816792415,0.0035790288256916233,0.0032888372992841944,1.0625,296.8682432432432,1.0,0.003277758858345702,inf,0.9997260305247656,0.9714285714285714,1.0627244927676924,0.9907094594594594
frozenset({'23111'}),frozenset({'23324'}),0.0035790288256916233,0.0030953762816792415,0.0032888372992841944,0.9189189189189189,296.8682432432432,1.0,0.003277758858345702,12.29515702585928,1.0002112873107694,0.9714285714285714,0.9186671631849198,0.9907094594594594
frozenset({'23111'}),frozenset({'23312'}),0.0035790288256916233,0.0030953762816792415,0.0032888372992841944,0.9189189189189189,296.8682432432432,1.0,0.003277758858345702,12.29515702585928,1.0002112873107694,0.9714285714285714,0.9186671631849198,0.9907094594594594
frozenset({'23312'}),frozenset({'23111'}),0.0030953762816792415,0.0035790288256916233,0.0032888372992841944,1.0625,296.8682432432432,1.0,0.003277758858345702,inf,0.9997260305247656,0.9714285714285714,1.0627244927676924,0.9907094594594594
frozenset({'27211'}),frozenset({'23311'}),0.00261172373766686,0.003869220352099052,0.0029986457728767655,1.1481481481481484,296.73888888888894,1.0,0.0029885404382369246,inf,0.9992397721193463,0.8611111111111112,1.148723592499083,0.9615740740740741
